gene_id	gene_symbol	chrom	start	end	build	source
ENSG00000274443	C8orf89	8	73241329	73259532	GRCh38	GENCODE_v50_basic
ENSG00000147604	RPL7	8	73276476	73295791	GRCh38	GENCODE_v50_basic
ENSG00000121039	RDH10	8	73294241	73325283	GRCh38	GENCODE_v50_basic
ENSG00000040341	STAU2	8	73419989	73747710	GRCh38	GENCODE_v50_basic
ENSG00000258677	ENSG00000258677	8	73688689	73878856	GRCh38	GENCODE_v50_basic
ENSG00000104343	UBE2W	8	73756074	73878915	GRCh38	GENCODE_v50_basic
ENSG00000154582	ELOC	8	73930170	73972313	GRCh38	GENCODE_v50_basic
ENSG00000175606	TMEM70	8	73972435	73986516	GRCh38	GENCODE_v50_basic
ENSG00000154589	LY96	8	73991344	74032660	GRCh38	GENCODE_v50_basic
ENSG00000104369	JPH1	8	74234698	74321609	GRCh38	GENCODE_v50_basic
ENSG00000104381	GDAP1	8	74320611	74518009	GRCh38	GENCODE_v50_basic
ENSG00000137558	PI15	8	74824476	74855031	GRCh38	GENCODE_v50_basic
ENSG00000121005	CRISPLD1	8	74984331	75034995	GRCh38	GENCODE_v50_basic
ENSG00000164749	HNF4G	8	75407912	75566842	GRCh38	GENCODE_v50_basic
ENSG00000091656	ZFHX4	8	76681237	76867283	GRCh38	GENCODE_v50_basic
ENSG00000164751	PEX2	8	76978796	77001046	GRCh38	GENCODE_v50_basic
ENSG00000171033	PKIA	8	78516301	78605269	GRCh38	GENCODE_v50_basic
ENSG00000104427	ZC2HC1A	8	78666048	78719767	GRCh38	GENCODE_v50_basic
ENSG00000104432	IL7	8	78675741	78805529	GRCh38	GENCODE_v50_basic
ENSG00000104435	STMN2	8	79610917	79666177	GRCh38	GENCODE_v50_basic
ENSG00000164683	HEY1	8	79762369	79767859	GRCh38	GENCODE_v50_basic
ENSG00000147586	MRPS28	8	79918399	80030378	GRCh38	GENCODE_v50_basic
ENSG00000276418	ENSG00000276418	8	79918858	80080777	GRCh38	GENCODE_v50_basic
ENSG00000076554	TPD52	8	80034743	80231234	GRCh38	GENCODE_v50_basic
ENSG00000205189	ZBTB10	8	80485594	80526267	GRCh38	GENCODE_v50_basic
ENSG00000164684	ZNF704	8	80628449	80874783	GRCh38	GENCODE_v50_basic
ENSG00000076641	PAG1	8	80967808	81112123	GRCh38	GENCODE_v50_basic
ENSG00000164687	FABP5	8	81280265	81285733	GRCh38	GENCODE_v50_basic
ENSG00000147588	PMP2	8	81440324	81447520	GRCh38	GENCODE_v50_basic
ENSG00000205186	FABP9	8	81458251	81461581	GRCh38	GENCODE_v50_basic
ENSG00000170323	FABP4	8	81474790	81483245	GRCh38	GENCODE_v50_basic
ENSG00000197416	FABP12	8	81524972	81590141	GRCh38	GENCODE_v50_basic
ENSG00000133731	IMPA1	8	81656685	81686850	GRCh38	GENCODE_v50_basic
ENSG00000253598	SLC10A5	8	81693629	81695060	GRCh38	GENCODE_v50_basic
ENSG00000104231	ZFAND1	8	81701178	81732905	GRCh38	GENCODE_v50_basic
ENSG00000164695	CHMP4C	8	81732446	81759517	GRCh38	GENCODE_v50_basic
ENSG00000104497	SNX16	8	81799579	81842868	GRCh38	GENCODE_v50_basic
ENSG00000184672	RALYL	8	84182785	84921846	GRCh38	GENCODE_v50_basic
ENSG00000133739	LRRCC1	8	85107077	85146404	GRCh38	GENCODE_v50_basic
ENSG00000133740	E2F5	8	85177105	85217160	GRCh38	GENCODE_v50_basic
ENSG00000176731	RBIS	8	85213639	85220795	GRCh38	GENCODE_v50_basic
ENSG00000185015	CA13	8	85220585	85312093	GRCh38	GENCODE_v50_basic
ENSG00000133742	CA1	8	85327606	85379016	GRCh38	GENCODE_v50_basic
ENSG00000164879	CA3	8	85373434	85449047	GRCh38	GENCODE_v50_basic
ENSG00000104267	CA2	8	85463858	85481495	GRCh38	GENCODE_v50_basic
ENSG00000147614	ATP6V0D2	8	85987321	86154230	GRCh38	GENCODE_v50_basic
ENSG00000147613	PSKH2	8	86047107	86088623	GRCh38	GENCODE_v50_basic
ENSG00000164893	SLC7A13	8	86214061	86321148	GRCh38	GENCODE_v50_basic
ENSG00000123124	WWP1	8	86342484	86478422	GRCh38	GENCODE_v50_basic
ENSG00000176623	RMDN1	8	86467053	86514359	GRCh38	GENCODE_v50_basic
ENSG00000085719	CPNE3	8	86514419	86561500	GRCh38	GENCODE_v50_basic
ENSG00000170289	CNGB3	8	86553975	86743677	GRCh38	GENCODE_v50_basic
ENSG00000176571	CNBD1	8	86866405	87615221	GRCh38	GENCODE_v50_basic
ENSG00000176566	DCAF4L2	8	87870745	87874017	GRCh38	GENCODE_v50_basic
ENSG00000156103	MMP16	8	88032009	88328027	GRCh38	GENCODE_v50_basic
ENSG00000104312	RIPK2	8	89757731	89791849	GRCh38	GENCODE_v50_basic
ENSG00000164823	OSGIN2	8	89901847	89927890	GRCh38	GENCODE_v50_basic
ENSG00000104320	NBN	8	89924513	90003230	GRCh38	GENCODE_v50_basic
ENSG00000104325	DECR1	8	90001328	90072416	GRCh38	GENCODE_v50_basic
ENSG00000104327	CALB1	8	90058606	90095477	GRCh38	GENCODE_v50_basic
ENSG00000180694	TMEM64	8	90621993	90791634	GRCh38	GENCODE_v50_basic
ENSG00000123119	NECAB1	8	90791113	90959395	GRCh38	GENCODE_v50_basic
ENSG00000253250	C8orf88	8	90958082	90985582	GRCh38	GENCODE_v50_basic
ENSG00000155099	PIP4P2	8	90987559	91041009	GRCh38	GENCODE_v50_basic
ENSG00000155100	OTUD6B	8	91070194	91087097	GRCh38	GENCODE_v50_basic
ENSG00000214954	LRRC69	8	91101830	91219259	GRCh38	GENCODE_v50_basic
ENSG00000147606	SLC26A7	8	91209492	91398157	GRCh38	GENCODE_v50_basic
ENSG00000079102	RUNX1T1	8	91954970	92103416	GRCh38	GENCODE_v50_basic
ENSG00000205133	TRIQK	8	92883528	93017788	GRCh38	GENCODE_v50_basic
ENSG00000188343	CIBAR1	8	93698559	93732884	GRCh38	GENCODE_v50_basic
ENSG00000183808	RBM12B	8	93728153	93741100	GRCh38	GENCODE_v50_basic
ENSG00000164953	TMEM67	8	93754838	93819236	GRCh38	GENCODE_v50_basic
ENSG00000164951	PDP1	8	93857786	93926070	GRCh38	GENCODE_v50_basic
ENSG00000079112	CDH17	8	94124379	94217305	GRCh38	GENCODE_v50_basic
ENSG00000164949	GEM	8	94249247	94262463	GRCh38	GENCODE_v50_basic
ENSG00000197275	RAD54B	8	94371958	94475136	GRCh38	GENCODE_v50_basic
ENSG00000265817	FSBP	8	94378375	94436954	GRCh38	GENCODE_v50_basic
ENSG00000164944	VIRMA	8	94487687	94553531	GRCh38	GENCODE_v50_basic
ENSG00000104413	ESRP1	8	94640487	94707468	GRCh38	GENCODE_v50_basic
ENSG00000156162	DPY19L4	8	94719675	94793838	GRCh38	GENCODE_v50_basic
ENSG00000164941	INTS8	8	94813309	94881748	GRCh38	GENCODE_v50_basic
ENSG00000175305	CCNE2	8	94874345	94896682	GRCh38	GENCODE_v50_basic
ENSG00000156170	NDUFAF6	8	94895531	95116457	GRCh38	GENCODE_v50_basic
ENSG00000164938	TP53INP1	8	94925970	94949402	GRCh38	GENCODE_v50_basic
ENSG00000175895	PLEKHF2	8	95115640	95156700	GRCh38	GENCODE_v50_basic
ENSG00000156172	CFAP418	8	95243174	95269432	GRCh38	GENCODE_v50_basic
ENSG00000156466	GDF6	8	96142331	96160815	GRCh38	GENCODE_v50_basic
ENSG00000156467	UQCRB	8	96222945	96235623	GRCh38	GENCODE_v50_basic
ENSG00000156469	MTERF3	8	96238160	96261628	GRCh38	GENCODE_v50_basic
ENSG00000156471	PTDSS1	8	96261883	96386080	GRCh38	GENCODE_v50_basic
ENSG00000169439	SDC2	8	96493408	96613467	GRCh38	GENCODE_v50_basic
ENSG00000104324	CPQ	8	96644980	97152038	GRCh38	GENCODE_v50_basic
ENSG00000180543	TSPYL5	8	97273486	97277930	GRCh38	GENCODE_v50_basic
ENSG00000147649	MTDH	8	97643610	97730262	GRCh38	GENCODE_v50_basic
ENSG00000104341	LAPTM4B	8	97775055	97854227	GRCh38	GENCODE_v50_basic
ENSG00000132561	MATN2	8	97868838	98037358	GRCh38	GENCODE_v50_basic
ENSG00000156482	RPL30	8	98016385	98046471	GRCh38	GENCODE_v50_basic
ENSG00000177459	ERICH5	8	98064269	98095514	GRCh38	GENCODE_v50_basic
ENSG00000132541	RIDA	8	98085177	98117208	GRCh38	GENCODE_v50_basic
ENSG00000104356	POP1	8	98117284	98160179	GRCh38	GENCODE_v50_basic
ENSG00000104361	NIPAL2	8	98189824	98294608	GRCh38	GENCODE_v50_basic
ENSG00000104375	STK3	8	98371226	98942829	GRCh38	GENCODE_v50_basic
ENSG00000156486	KCNS2	8	98426868	98433659	GRCh38	GENCODE_v50_basic
ENSG00000164920	OSR2	8	98940114	98952338	GRCh38	GENCODE_v50_basic
ENSG00000132549	VPS13B	8	99013252	99877582	GRCh38	GENCODE_v50_basic
ENSG00000164919	COX6C	8	99870613	99893764	GRCh38	GENCODE_v50_basic
ENSG00000132554	RGS22	8	99960934	100131270	GRCh38	GENCODE_v50_basic
ENSG00000156509	FBXO43	8	100133349	100145828	GRCh38	GENCODE_v50_basic
ENSG00000147669	POLR2K	8	100150608	100154007	GRCh38	GENCODE_v50_basic
ENSG00000104450	SPAG1	8	100157851	100259280	GRCh38	GENCODE_v50_basic
ENSG00000034677	RNF19A	8	100234200	100336220	GRCh38	GENCODE_v50_basic
ENSG00000186106	ANKRD46	8	100509750	100559791	GRCh38	GENCODE_v50_basic
ENSG00000174226	SNX31	8	100572880	100663417	GRCh38	GENCODE_v50_basic
ENSG00000070756	PABPC1	8	100685814	100722811	GRCh38	GENCODE_v50_basic
ENSG00000164924	YWHAZ	8	100914524	100953399	GRCh38	GENCODE_v50_basic
ENSG00000120963	ZNF706	8	101171212	101207087	GRCh38	GENCODE_v50_basic
ENSG00000083307	GRHL2	8	101492419	101669729	GRCh38	GENCODE_v50_basic
ENSG00000104490	NCALD	8	101686540	102124909	GRCh38	GENCODE_v50_basic
ENSG00000048392	RRM2B	8	102204500	102239384	GRCh38	GENCODE_v50_basic
ENSG00000104517	UBR5	8	102250603	102412885	GRCh38	GENCODE_v50_basic
ENSG00000155087	ODF1	8	102551587	102561020	GRCh38	GENCODE_v50_basic
ENSG00000155090	KLF10	8	102648779	102655731	GRCh38	GENCODE_v50_basic
ENSG00000155096	AZIN1	8	102823963	102893866	GRCh38	GENCODE_v50_basic
ENSG00000289653	ENSG00000289653	8	102858044	102863862	GRCh38	GENCODE_v50_basic
ENSG00000155097	ATP6V1C1	8	103021048	103073685	GRCh38	GENCODE_v50_basic
ENSG00000164929	BAALC	8	103140368	103248403	GRCh38	GENCODE_v50_basic
ENSG00000164930	FZD6	8	103298431	103332868	GRCh38	GENCODE_v50_basic
ENSG00000164932	CTHRC1	8	103371495	103383817	GRCh38	GENCODE_v50_basic
ENSG00000164933	SLC25A32	8	103398633	103415191	GRCh38	GENCODE_v50_basic
ENSG00000285982	ENSG00000285982	8	103398656	103501897	GRCh38	GENCODE_v50_basic
ENSG00000164934	DCAF13	8	103414649	103443847	GRCh38	GENCODE_v50_basic
ENSG00000176406	RIMS2	8	103499636	104254700	GRCh38	GENCODE_v50_basic
ENSG00000147647	DPYS	8	104327413	104467113	GRCh38	GENCODE_v50_basic
ENSG00000164935	DCSTAMP	8	104339085	104356691	GRCh38	GENCODE_v50_basic
ENSG00000147650	LRP12	8	104487483	104589294	GRCh38	GENCODE_v50_basic
ENSG00000169946	ZFPM2	8	104590731	105805815	GRCh38	GENCODE_v50_basic
ENSG00000164830	OXR1	8	106270110	106752713	GRCh38	GENCODE_v50_basic
ENSG00000174429	ABRA	8	106759004	106770253	GRCh38	GENCODE_v50_basic
ENSG00000154188	ANGPT1	8	107249480	107498057	GRCh38	GENCODE_v50_basic
ENSG00000147655	RSPO2	8	107899314	108083793	GRCh38	GENCODE_v50_basic
ENSG00000104408	EIF3E	8	108162785	108443498	GRCh38	GENCODE_v50_basic
ENSG00000104412	EMC2	8	108443599	108551895	GRCh38	GENCODE_v50_basic
ENSG00000164841	TMEM74	8	108606848	108787626	GRCh38	GENCODE_v50_basic
ENSG00000174417	TRHR	8	109086583	109121567	GRCh38	GENCODE_v50_basic
ENSG00000120526	NUDCD1	8	109138681	109334495	GRCh38	GENCODE_v50_basic
ENSG00000120533	ENY2	8	109333553	109345956	GRCh38	GENCODE_v50_basic
ENSG00000205038	PKHD1L1	8	109362427	109537209	GRCh38	GENCODE_v50_basic
ENSG00000147654	EBAG9	8	109539619	109570074	GRCh38	GENCODE_v50_basic
ENSG00000289767	EBAG9UORF	8	109539724	109539802	GRCh38	GENCODE_v50_basic
ENSG00000147642	SYBU	8	109573976	109691801	GRCh38	GENCODE_v50_basic
ENSG00000164794	KCNV1	8	109963610	109975783	GRCh38	GENCODE_v50_basic
ENSG00000164796	CSMD3	8	112222926	113436941	GRCh38	GENCODE_v50_basic
ENSG00000104447	TRPS1	8	115408494	115809675	GRCh38	GENCODE_v50_basic
ENSG00000147677	EIF3H	8	116642128	116766927	GRCh38	GENCODE_v50_basic
ENSG00000147679	UTP23	8	116766490	116850587	GRCh38	GENCODE_v50_basic
ENSG00000164754	RAD21	8	116845932	116874926	GRCh38	GENCODE_v50_basic
ENSG00000205002	AARD	8	116938182	116948739	GRCh38	GENCODE_v50_basic
ENSG00000164756	SLC30A8	8	116950271	117176716	GRCh38	GENCODE_v50_basic
ENSG00000164758	MED30	8	117520697	117540471	GRCh38	GENCODE_v50_basic
ENSG00000182197	EXT1	8	117794488	118111901	GRCh38	GENCODE_v50_basic
ENSG00000177570	SAMD12	8	118189453	118622114	GRCh38	GENCODE_v50_basic
ENSG00000164761	TNFRSF11B	8	118923555	118952253	GRCh38	GENCODE_v50_basic
ENSG00000184374	COLEC10	8	118995450	119113621	GRCh38	GENCODE_v50_basic
ENSG00000147676	MAL2	8	119165032	119249905	GRCh38	GENCODE_v50_basic
ENSG00000136999	CCN3	8	119416366	119424455	GRCh38	GENCODE_v50_basic
ENSG00000136960	ENPP2	8	119557076	119673682	GRCh38	GENCODE_v50_basic
ENSG00000064313	TAF2	8	119730770	119832865	GRCh38	GENCODE_v50_basic
ENSG00000136982	DSCC1	8	119833942	119856024	GRCh38	GENCODE_v50_basic
ENSG00000155792	DEPTOR	8	119873668	120051579	GRCh38	GENCODE_v50_basic
ENSG00000187955	COL14A1	8	120059778	120373575	GRCh38	GENCODE_v50_basic
ENSG00000172172	MRPL13	8	120380750	120445409	GRCh38	GENCODE_v50_basic
ENSG00000172167	MTBP	8	120445388	120542135	GRCh38	GENCODE_v50_basic
ENSG00000172164	SNTB1	8	120535003	120813275	GRCh38	GENCODE_v50_basic
ENSG00000170961	HAS2	8	121612114	121641551	GRCh38	GENCODE_v50_basic
ENSG00000178764	ZHX2	8	122781296	122974523	GRCh38	GENCODE_v50_basic
ENSG00000136986	DERL1	8	123013168	123042408	GRCh38	GENCODE_v50_basic
ENSG00000156787	TBC1D31	8	123041966	123152259	GRCh38	GENCODE_v50_basic
ENSG00000147689	FAM83A	8	123178958	123210081	GRCh38	GENCODE_v50_basic
ENSG00000189376	C8orf76	8	123218272	123241414	GRCh38	GENCODE_v50_basic
ENSG00000259305	ZHX1-C8orf76	8	123226187	123274286	GRCh38	GENCODE_v50_basic
ENSG00000165156	ZHX1	8	123246667	123275543	GRCh38	GENCODE_v50_basic
ENSG00000156802	ATAD2	8	123319848	123416352	GRCh38	GENCODE_v50_basic
ENSG00000156795	NTAQ1	8	123416718	123470030	GRCh38	GENCODE_v50_basic
ENSG00000156804	FBXO32	8	123497887	123541275	GRCh38	GENCODE_v50_basic
ENSG00000175946	KLHL38	8	123643037	123653810	GRCh38	GENCODE_v50_basic
ENSG00000104537	ANXA13	8	123680792	123737444	GRCh38	GENCODE_v50_basic
ENSG00000176853	FAM91A1	8	123768431	123815454	GRCh38	GENCODE_v50_basic
ENSG00000214814	FER1L6	8	123851985	124122190	GRCh38	GENCODE_v50_basic
ENSG00000164983	TMEM65	8	124305118	124372713	GRCh38	GENCODE_v50_basic
ENSG00000183665	TYW2	8	124450818	124462152	GRCh38	GENCODE_v50_basic
ENSG00000170881	RNF139	8	124474697	124488620	GRCh38	GENCODE_v50_basic
ENSG00000147687	TATDN1	8	124488483	124539460	GRCh38	GENCODE_v50_basic
ENSG00000147684	NDUFB9	8	124539096	124580650	GRCh38	GENCODE_v50_basic
ENSG00000170873	MTSS1	8	124550770	124728950	GRCh38	GENCODE_v50_basic
ENSG00000180938	ZNF572	8	124973263	124992212	GRCh38	GENCODE_v50_basic
ENSG00000104549	SQLE	8	124998465	125022296	GRCh38	GENCODE_v50_basic
ENSG00000164961	WASHC5	8	125024258	125091821	GRCh38	GENCODE_v50_basic
ENSG00000156831	NSMCE2	8	125091671	125368072	GRCh38	GENCODE_v50_basic
ENSG00000173334	TRIB1	8	125430150	125438959	GRCh38	GENCODE_v50_basic
ENSG00000168672	LRATD2	8	126552437	126558486	GRCh38	GENCODE_v50_basic
ENSG00000212993	POU5F1B	8	127322181	127420068	GRCh38	GENCODE_v50_basic
ENSG00000136997	MYC	8	127735432	127742953	GRCh38	GENCODE_v50_basic
ENSG00000147697	GSDMC	8	129748194	129786626	GRCh38	GENCODE_v50_basic
ENSG00000153310	CYRIB	8	129839591	130017506	GRCh38	GENCODE_v50_basic
ENSG00000153317	ASAP1	8	130052102	130444084	GRCh38	GENCODE_v50_basic
ENSG00000155897	ADCY8	8	130780298	131041589	GRCh38	GENCODE_v50_basic
ENSG00000132294	EFR3A	8	131904070	132013644	GRCh38	GENCODE_v50_basic
ENSG00000253117	OC90	8	132024214	132059387	GRCh38	GENCODE_v50_basic
ENSG00000258417	ENSG00000258417	8	132024236	132085657	GRCh38	GENCODE_v50_basic
ENSG00000132297	HHLA1	8	132061139	132111161	GRCh38	GENCODE_v50_basic
ENSG00000184156	KCNQ3	8	132120859	132481097	GRCh38	GENCODE_v50_basic
ENSG00000129295	DNAAF11	8	132570131	132675624	GRCh38	GENCODE_v50_basic
ENSG00000165071	TMEM71	8	132685005	132760714	GRCh38	GENCODE_v50_basic
ENSG00000129292	PHF20L1	8	132775309	132850005	GRCh38	GENCODE_v50_basic
ENSG00000042832	TG	8	132866951	133134905	GRCh38	GENCODE_v50_basic
ENSG00000155926	SLA	8	133035383	133129218	GRCh38	GENCODE_v50_basic
ENSG00000104415	CCN4	8	133190864	133231692	GRCh38	GENCODE_v50_basic
ENSG00000104419	NDRG1	8	133237169	133302024	GRCh38	GENCODE_v50_basic
ENSG00000008513	ST3GAL1	8	133454846	133572520	GRCh38	GENCODE_v50_basic
ENSG00000066827	ZFAT	8	134477249	134713177	GRCh38	GENCODE_v50_basic
ENSG00000131773	KHDRBS3	8	135456968	135656724	GRCh38	GENCODE_v50_basic
ENSG00000147724	FAM135B	8	138130021	138497269	GRCh38	GENCODE_v50_basic
ENSG00000169436	COL22A1	8	138588233	138914074	GRCh38	GENCODE_v50_basic
ENSG00000169427	KCNK9	8	139600836	139704148	GRCh38	GENCODE_v50_basic
ENSG00000167632	TRAPPC9	8	139726937	140458581	GRCh38	GENCODE_v50_basic
ENSG00000104472	CHRAC1	8	140511286	140517156	GRCh38	GENCODE_v50_basic
ENSG00000123908	AGO2	8	140520154	140635697	GRCh38	GENCODE_v50_basic
ENSG00000169398	PTK2	8	140657898	141002218	GRCh38	GENCODE_v50_basic
ENSG00000105339	DENND3	8	141117276	141195810	GRCh38	GENCODE_v50_basic
ENSG00000022567	SLC45A4	8	141207164	141308387	GRCh38	GENCODE_v50_basic
ENSG00000204882	GPR20	8	141356468	141367293	GRCh38	GENCODE_v50_basic
ENSG00000184489	PTP4A3	8	141391495	141432458	GRCh38	GENCODE_v50_basic
ENSG00000226807	MROH5	8	141433827	141507232	GRCh38	GENCODE_v50_basic
ENSG00000226490	C8orf90	8	141514636	141518739	GRCh38	GENCODE_v50_basic
ENSG00000171045	TSNARE1	8	142212075	142403272	GRCh38	GENCODE_v50_basic
ENSG00000181790	ADGRB1	8	142449428	142545011	GRCh38	GENCODE_v50_basic
ENSG00000198576	ARC	8	142611047	142614481	GRCh38	GENCODE_v50_basic
ENSG00000234616	JRK	8	142657458	142681970	GRCh38	GENCODE_v50_basic
ENSG00000167653	PSCA	8	142670306	142682727	GRCh38	GENCODE_v50_basic
ENSG00000160886	LY6K	8	142699986	142705192	GRCh38	GENCODE_v50_basic
ENSG00000130193	THEM6	8	142727174	142736940	GRCh38	GENCODE_v50_basic
ENSG00000126233	SLURP1	8	142740939	142742416	GRCh38	GENCODE_v50_basic
ENSG00000197353	LYPD2	8	142750148	142753008	GRCh38	GENCODE_v50_basic
ENSG00000283992	SLURP2	8	142764332	142769830	GRCh38	GENCODE_v50_basic
ENSG00000284505	LYNX1-SLURP2	8	142764332	142778226	GRCh38	GENCODE_v50_basic
ENSG00000180155	LYNX1	8	142771195	142777891	GRCh38	GENCODE_v50_basic
ENSG00000167656	LY6D	8	142784879	142786548	GRCh38	GENCODE_v50_basic
ENSG00000104499	GML	8	142834169	142916508	GRCh38	GENCODE_v50_basic
ENSG00000160882	CYP11B1	8	142871303	142880002	GRCh38	GENCODE_v50_basic
ENSG00000179142	CYP11B2	8	142910422	142917945	GRCh38	GENCODE_v50_basic
ENSG00000160932	LY6E	8	143012720	143023837	GRCh38	GENCODE_v50_basic
ENSG00000291309	LY6S	8	143040837	143048359	GRCh38	GENCODE_v50_basic
ENSG00000261667	LY6L	8	143080297	143083488	GRCh38	GENCODE_v50_basic
ENSG00000176956	LY6H	8	143157912	143160713	GRCh38	GENCODE_v50_basic
ENSG00000277494	GPIHBP1	8	143213017	143217174	GRCh38	GENCODE_v50_basic
ENSG00000181638	ZFP41	8	143245994	143262707	GRCh38	GENCODE_v50_basic
ENSG00000264668	ENSG00000264668	8	143247108	143276405	GRCh38	GENCODE_v50_basic
ENSG00000250571	GLI4	8	143263191	143276939	GRCh38	GENCODE_v50_basic
ENSG00000185730	ZNF696	8	143289674	143299954	GRCh38	GENCODE_v50_basic
ENSG00000184428	TOP1MT	8	143301451	143359981	GRCh38	GENCODE_v50_basic
ENSG00000158106	RHPN1	8	143368808	143384223	GRCh38	GENCODE_v50_basic
ENSG00000182759	MAFA	8	143419180	143430734	GRCh38	GENCODE_v50_basic
ENSG00000014164	ZC3H3	8	143437653	143541580	GRCh38	GENCODE_v50_basic
ENSG00000104518	GSDMD	8	143553205	143563064	GRCh38	GENCODE_v50_basic
ENSG00000204839	MROH6	8	143566186	143573112	GRCh38	GENCODE_v50_basic
ENSG00000147813	NAPRT	8	143574780	143578651	GRCh38	GENCODE_v50_basic
ENSG00000104529	EEF1D	8	143579695	143599543	GRCh38	GENCODE_v50_basic
ENSG00000179886	TIGD5	8	143597829	143603226	GRCh38	GENCODE_v50_basic
ENSG00000104524	PYCR3	8	143603208	143609775	GRCh38	GENCODE_v50_basic
ENSG00000104522	GFUS	8	143612615	143618050	GRCh38	GENCODE_v50_basic
ENSG00000183309	ZNF623	8	143635516	143656420	GRCh38	GENCODE_v50_basic
ENSG00000181135	ZNF707	8	143684450	143713900	GRCh38	GENCODE_v50_basic
ENSG00000255181	CCDC166	8	143706692	143708111	GRCh38	GENCODE_v50_basic
ENSG00000181085	MAPK15	8	143716277	143722460	GRCh38	GENCODE_v50_basic
ENSG00000180921	FAM83H	8	143723931	143740734	GRCh38	GENCODE_v50_basic
ENSG00000203499	IQANK1	8	143733508	143790647	GRCh38	GENCODE_v50_basic
ENSG00000180900	SCRIB	8	143790918	143815794	GRCh38	GENCODE_v50_basic
ENSG00000179950	PUF60	8	143816342	143830711	GRCh38	GENCODE_v50_basic
ENSG00000185189	NRBP2	8	143833581	143841111	GRCh38	GENCODE_v50_basic
ENSG00000261150	EPPK1	8	143857322	143878470	GRCh38	GENCODE_v50_basic
ENSG00000178209	PLEC	8	143915150	143977041	GRCh38	GENCODE_v50_basic
ENSG00000178685	PARP10	8	143977149	144019932	GRCh38	GENCODE_v50_basic
ENSG00000178719	GRINA	8	143990046	143994937	GRCh38	GENCODE_v50_basic
ENSG00000186583	SPATC1	8	144012273	144047116	GRCh38	GENCODE_v50_basic
ENSG00000178814	OPLAH	8	144051263	144064093	GRCh38	GENCODE_v50_basic
ENSG00000178896	EXOSC4	8	144078558	144081410	GRCh38	GENCODE_v50_basic
ENSG00000290230	ENSG00000290230	8	144078640	144084332	GRCh38	GENCODE_v50_basic
ENSG00000197858	GPAA1	8	144082335	144093151	GRCh38	GENCODE_v50_basic
ENSG00000179091	CYC1	8	144095037	144097527	GRCh38	GENCODE_v50_basic
ENSG00000179526	SHARPIN	8	144097511	144108126	GRCh38	GENCODE_v50_basic
ENSG00000179632	MAF1	8	144103110	144107620	GRCh38	GENCODE_v50_basic
ENSG00000179698	WDR97	8	144107724	144118330	GRCh38	GENCODE_v50_basic
ENSG00000235173	HGH1	8	144137772	144140853	GRCh38	GENCODE_v50_basic
ENSG00000179832	MROH1	8	144147973	144262472	GRCh38	GENCODE_v50_basic
ENSG00000261236	BOP1	8	144262043	144291455	GRCh38	GENCODE_v50_basic
ENSG00000260428	SCX	8	144266444	144268483	GRCh38	GENCODE_v50_basic
ENSG00000185122	HSF1	8	144291519	144314731	GRCh38	GENCODE_v50_basic
ENSG00000185000	DGAT1	8	144314582	144326918	GRCh38	GENCODE_v50_basic
ENSG00000261678	SCRT1	8	144330563	144336505	GRCh38	GENCODE_v50_basic
ENSG00000185803	SLC52A2	8	144333955	144361449	GRCh38	GENCODE_v50_basic
ENSG00000261587	CATSPERQ	8	144352217	144354956	GRCh38	GENCODE_v50_basic
ENSG00000271698	ENSG00000271698	8	144353226	144355611	GRCh38	GENCODE_v50_basic
ENSG00000182325	FBXL6	8	144355425	144359378	GRCh38	GENCODE_v50_basic
ENSG00000173137	ADCK5	8	144373099	144393245	GRCh38	GENCODE_v50_basic
ENSG00000071894	CPSF1	8	144393227	144409866	GRCh38	GENCODE_v50_basic
ENSG00000147804	SLC39A4	8	144409740	144416896	GRCh38	GENCODE_v50_basic
ENSG00000160948	VPS28	8	144423595	144429501	GRCh38	GENCODE_v50_basic
ENSG00000160949	TONSL	8	144428761	144444490	GRCh38	GENCODE_v50_basic
ENSG00000187954	ZFTRAF1	8	144447343	144462910	GRCh38	GENCODE_v50_basic
ENSG00000291316	TMEM276-ZFTRAF1	8	144449580	144465432	GRCh38	GENCODE_v50_basic
ENSG00000291317	TMEM276	8	144463815	144466892	GRCh38	GENCODE_v50_basic
ENSG00000167702	KIFC2	8	144465938	144474204	GRCh38	GENCODE_v50_basic
ENSG00000160973	FOXH1	8	144473410	144475875	GRCh38	GENCODE_v50_basic
ENSG00000160972	PPP1R16A	8	144475987	144502128	GRCh38	GENCODE_v50_basic
ENSG00000167701	GPT	8	144502606	144507496	GRCh38	GENCODE_v50_basic
ENSG00000167700	SLC33A2	8	144508261	144511319	GRCh38	GENCODE_v50_basic
ENSG00000160957	RECQL4	8	144511282	144517892	GRCh38	GENCODE_v50_basic
ENSG00000160959	LRRC14	8	144517955	144526246	GRCh38	GENCODE_v50_basic
ENSG00000254402	LRRC24	8	144522383	144527610	GRCh38	GENCODE_v50_basic
ENSG00000213563	C8orf82	8	144525731	144529134	GRCh38	GENCODE_v50_basic
ENSG00000147799	ARHGAP39	8	144529177	144685881	GRCh38	GENCODE_v50_basic
ENSG00000198169	ZNF251	8	144720513	144756419	GRCh38	GENCODE_v50_basic
ENSG00000196378	ZNF34	8	144770439	144788686	GRCh38	GENCODE_v50_basic
ENSG00000161016	RPL8	8	144789763	144793504	GRCh38	GENCODE_v50_basic
ENSG00000197363	ZNF517	8	144798861	144813036	GRCh38	GENCODE_v50_basic
